"7193"^*"6208"^*"20180728103885"^*""^*"2018-05-20 00:00:00"^*"I"^*"1000"^*"1000000"^*"0"^*""^*""^*""^*""^*""^*"0"^*"0"^*""^*""^*""^*""^*"1000000"^*
"7254"^*"6270"^*"20180914104004"^*""^*"2018-09-12 00:00:00"^*"P"^*"1101"^*"789897"^*"0"^*""^*""^*""^*""^*""^*"0"^*"0"^*""^*""^*""^*""^*"789897"^*
"7255"^*"6271"^*"20180914104004"^*""^*"2018-09-13 00:00:00"^*"I"^*"1000"^*"78678"^*"0"^*""^*""^*""^*""^*""^*"0"^*"0"^*""^*""^*""^*""^*"78678"^*
"7256"^*"6271"^*"20180914104004"^*""^*"2018-09-13 00:00:00"^*"P"^*"1101"^*"97"^*"78678"^*""^*""^*""^*""^*""^*"0"^*"0"^*""^*""^*""^*""^*"97"^*
"7274"^*"6289"^*"20181210104125"^*""^*"2018-12-05 00:00:00"^*"I"^*"1000"^*"12345"^*"0"^*""^*""^*""^*""^*""^*"0"^*"0"^*""^*""^*""^*""^*""^*
"7213"^*"6228"^*"20180810103926"^*""^*"2018-07-31 00:00:00"^*"P"^*"1101"^*"10000"^*"0"^*""^*""^*""^*""^*""^*"0"^*"0"^*""^*""^*""^*""^*"10000"^*
"7273"^*"6288"^*"20181210104123"^*""^*"2018-12-10 00:00:00"^*"I"^*"1000"^*"10000"^*"0"^*""^*""^*""^*""^*""^*"0"^*"0"^*""^*""^*""^*""^*""^*
"7173"^*"6188"^*"20180630103827"^*""^*"2018-06-30 00:00:00"^*"P"^*"1101"^*"2000000"^*"0"^*""^*""^*""^*""^*""^*"0"^*"0"^*""^*""^*""^*""^*"2000000"^*
"7233"^*"6248"^*"20180908103981"^*""^*"2018-08-28 00:00:00"^*"P"^*"1101"^*"11"^*"0"^*""^*""^*""^*""^*""^*"0"^*"0"^*""^*""^*""^*""^*"11"^*
"7234"^*"6249"^*"20180908103981"^*""^*"2018-08-29 00:00:00"^*"P"^*"1101"^*"12"^*"0"^*""^*""^*""^*""^*""^*"0"^*"0"^*""^*""^*""^*""^*"12"^*
"7235"^*"6250"^*"20180908103981"^*""^*"2018-08-27 00:00:00"^*"I"^*"1000"^*"12"^*"0"^*""^*""^*""^*""^*""^*"0"^*"0"^*""^*""^*""^*""^*"12"^*
"7236"^*"6251"^*"20180908103981"^*""^*"2018-08-22 00:00:00"^*"I"^*"1000"^*"1111"^*"0"^*""^*""^*""^*""^*""^*"0"^*"0"^*""^*""^*""^*""^*"1111"^*
"7237"^*"6251"^*"20180908103981"^*""^*"2018-08-22 00:00:00"^*"P"^*"1101"^*"12"^*"1111"^*""^*""^*""^*""^*""^*"0"^*"0"^*""^*""^*""^*""^*"12"^*
"7253"^*"6269"^*"20180914104004"^*""^*"2018-09-11 00:00:00"^*"I"^*"1000"^*"1111"^*"0"^*""^*""^*""^*""^*""^*"0"^*"0"^*""^*""^*""^*""^*"1111"^*
"7193"^*"6208"^*"20180728103885"^*""^*"2018-05-20 00:00:00"^*"I"^*"1000"^*"1000000"^*"0"^*""^*""^*""^*""^*""^*"0"^*"0"^*""^*""^*""^*""^*"1000000"^*
"7254"^*"6270"^*"20180914104004"^*""^*"2018-09-12 00:00:00"^*"P"^*"1101"^*"789897"^*"0"^*""^*""^*""^*""^*""^*"0"^*"0"^*""^*""^*""^*""^*"789897"^*
"7255"^*"6271"^*"20180914104004"^*""^*"2018-09-13 00:00:00"^*"I"^*"1000"^*"78678"^*"0"^*""^*""^*""^*""^*""^*"0"^*"0"^*""^*""^*""^*""^*"78678"^*
"7256"^*"6271"^*"20180914104004"^*""^*"2018-09-13 00:00:00"^*"P"^*"1101"^*"97"^*"78678"^*""^*""^*""^*""^*""^*"0"^*"0"^*""^*""^*""^*""^*"97"^*
"7274"^*"6289"^*"20181210104125"^*""^*"2018-12-05 00:00:00"^*"I"^*"1000"^*"12345"^*"0"^*""^*""^*""^*""^*""^*"0"^*"0"^*""^*""^*""^*""^*""^*
"7213"^*"6228"^*"20180810103926"^*""^*"2018-07-31 00:00:00"^*"P"^*"1101"^*"10000"^*"0"^*""^*""^*""^*""^*""^*"0"^*"0"^*""^*""^*""^*""^*"10000"^*
