"   "^*"L_ID"^*"PROCESS_INSTANCEID"^*"C_PROJECTCODE"^*"C_CONTRACTID"^*"C_LOANACCOUNTCODE"^*"C_TYPE"^*"C_RIVALID"^*"C_ACCOID"^*"C_CYKIND"^*"D_PREOCCURDATE"^*"F_PREOCCUR_BALANCE"^*"F_OCCUR_BALANCE"^*"F_PAYABLE"^*"F_PURCHASE"^*"C_DEPOSITTYPE"^*"C_ISDEBTS"^*"C_REMARK"^*"C_INVOICE"^*"C_PAYWAY"^*"C_PAYSOURCE"^*"C_CHECKFLAG"^*"C_CREATER"^*"D_CREATE"^*"C_ISOUTPACE"^*"C_AFFLID"^*"C_ISDEBTSLOAN"^*"F_OURAMOUNT"^*"C_CUSTOMERFUND"^*"C_SUBJECTNO"^*"C_ACQUISITIONTYPE"^*"C_CONTRACTSTATE"^*"C_CONTRACTCHECK"^*"C_CONTRACTEXAMINE"^*"C_APPROVESTATE"^*"C_APPROVECHECK"^*"C_APPROVEEXAMINE"^*"C_APPROVEPID"^*"C_CONTRACTPID"^*"C_PAYSTATUS"^*"C_ACCONAME"^*"C_BANKNAME"^*"C_BANKACCO"^*"F_TAXAMOUNT"^*"C_USERCODE"^*"C_RECEIPTCODE"^*"D_RECEIPTDATE"^*"C_REIMBURSEUNIT"^*"C_DEPARTMENT"^*"C_PAY_DESCRIPTION"^*"C_ERRORMSG"^*"C_BATCHNO"^*"F_RINCOME"^*"F_RCAPITAL"^*"C_REPAYPLANID"^*"C_ISTOCAPITALSYS"^*"F_AMOUNT_WITHOUT_TAX"^*"C_OTHER_PAYNAME"^*"C_EQUITY_INVEST_TYPE"^*"C_PAYMENT_NUMBER_NO"^*"C_PAYMENT_NUMBER_NAME"^*"C_FUND_CARRY_OUT"^*"C_PAYMENT_COMPANY"^*"C_APPROVE_NO"^*"C_PAY_CATEGORY"
"1"^*"3543"^*"substruct20180830170405"^*"TZ2018080143"^*"20180830103911"^*""^*"22151"^*"GYTZ180828100098"^*"d2538fd86585b69e01658a023fa10070"^*"156"^*"2018/6/26"^*"60000000.00"^*""^*""^*""^*""^*""^*""^*""^*"1"^*"3"^*"4"^*"001137297"^*"2018/8/30 17:04:05"^*""^*""^*""^*""^*"0"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*"中铁八局"^*"建行成都铁道支行"^*"51001880836059688888"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""
"2"^*"3544"^*"substruct20180830174006"^*"TZ2018080149"^*"20180830103908"^*""^*"22151"^*"GYTZ180829100122"^*"d2538fd865804e980165839700280048"^*"156"^*"2018/6/29"^*"950000000.00"^*""^*""^*""^*""^*""^*"支付赤水旅游发展股份有限公司增资款"^*""^*"1"^*"3"^*"4"^*"001137300"^*"2018/8/30 17:40:06"^*""^*""^*""^*""^*"0"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*"赤水旅游发展股份有限公司"^*"中国工商银行赤水支行"^*"2403024609200059845"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""
"3"^*"3545"^*"substruct20180830181116"^*"TZ2018080147"^*"20180830103913"^*""^*"22151"^*"GYTZ180822100073"^*"d2538fd86585b69e01658a4cff1300b0"^*"156"^*"2018/2/23"^*"250000000.00"^*""^*""^*""^*""^*""^*""^*""^*"1"^*"3"^*"4"^*"000809757"^*"2018/8/30 18:11:16"^*""^*""^*""^*""^*"0"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*"上海外高桥造船有限公司"^*"广发银行股份有限公司北京分行营业部"^*"9550220028909900176"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""
"4"^*"3546"^*"substruct20180830181630"^*"TZ2018080147"^*"20180830103914"^*""^*"22151"^*"GYTZ180822100076"^*"d2538fd86585b69e01658a4e570b00b5"^*"156"^*"2018/2/23"^*"125000000.00"^*""^*""^*""^*""^*""^*""^*""^*"1"^*"3"^*"4"^*"000809757"^*"2018/8/30 18:16:30"^*""^*""^*""^*""^*"0"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*"广船国际有限公司"^*"广发银行股份有限公司北京分行营业部"^*"9550880079540400157"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""
"5"^*"3547"^*"substruct20180830181747"^*"TZ2018080147"^*"20180830103915"^*""^*"22151"^*"GYTZ180822100077"^*"d2538fd86585b69e01658a4f849200b7"^*"156"^*"2018/2/23"^*"125000000.00"^*""^*""^*""^*""^*""^*""^*""^*"1"^*"3"^*"4"^*"000809757"^*"2018/8/30 18:17:47"^*""^*""^*""^*""^*"0"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*"中船黄埔文冲船舶有限公司"^*"广发银行股份有限公司北京分行营业部"^*"9550880076778100152"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""
"6"^*"3548"^*"substruct20180831124229"^*"TZ2018080141"^*"20180830103916"^*""^*"22151"^*"GYTZ180828100106"^*"d2538fd865804e980165807aeb100013"^*"156"^*"2017/12/21"^*"150902857.14"^*""^*""^*""^*""^*""^*""^*""^*"1"^*"3"^*"4"^*"000859600"^*"2018/8/31 12:42:29"^*""^*""^*""^*""^*"0"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*"无"^*"中国工商银行包头市环城路支行"^*"0603032309022104805"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""
"7"^*"3549"^*"substruct20180831142128"^*"TZ2018080141"^*"20180830103917"^*""^*"22151"^*"GYTZ180828100108"^*"d2538fd86585b69e01658e8c9caa0160"^*"156"^*"2017/12/21"^*"102285714.29"^*""^*""^*""^*""^*""^*""^*""^*"1"^*"3"^*"4"^*"000859600"^*"2018/8/31 14:21:28"^*""^*""^*""^*""^*"0"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*"中铝山东有限公司"^*"中国银行股份有限公司淄博南定支行"^*"231225349651"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""
"8"^*"3550"^*"substruct20180831143635"^*"TZ2018080141"^*"20180831103919"^*""^*"22151"^*"GYTZ180828100107"^*"d2538fd86585b69e01658ea84f51017a"^*"156"^*"2017/12/21"^*"9725714.29"^*""^*""^*""^*""^*""^*""^*""^*"1"^*"3"^*"4"^*"000859600"^*"2018/8/31 14:36:35"^*""^*""^*""^*""^*"0"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*"中铝矿业有限公司"^*"中国工商银行股份有限公司郑州上街支行"^*"1702022109200157873"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""
"9"^*"3551"^*"substruct20180831143819"^*"TZ2018080141"^*"20180830103918"^*""^*"22151"^*"GYTZ180828100109"^*"d2538fd86585b69e01658e8e90f20163"^*"156"^*"2017/12/21"^*"137085714.28"^*""^*""^*""^*""^*""^*""^*""^*"1"^*"3"^*"4"^*"000859600"^*"2018/8/31 14:38:19"^*""^*""^*""^*""^*"0"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*"中铝中州铝业有限公司"^*"中国工商银行股份有限公司焦作分行中州铝厂支行"^*"1709028019200089451"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""
"10"^*"3552"^*"substruct20180831151134"^*"TZ2018080153"^*"20180831103924"^*""^*"22151"^*"GYTZ180822100070"^*"d2538fd86585b69e016589b119880059"^*"156"^*"2017/12/14"^*"1000000000.00"^*""^*""^*""^*""^*""^*"中电投蒙东能源债转股项目投资于内蒙古白音华蒙东露天煤业有限公司的增资款"^*""^*"1"^*"3"^*"4"^*"888801399"^*"2018/8/31 15:11:34"^*""^*""^*""^*""^*"0"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*"内蒙古白音华蒙东露天煤业有限公司"^*"中国工商银行股份有限公司通辽经济开发区支行营业室"^*"0609058719201024962"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""
"11"^*"3553"^*"substruct20180831152428"^*"TZ2018080159"^*"20180831103926"^*""^*"22151"^*"GYTZ180830100136"^*"d2538fd86585b69e01658a002455006a"^*"156"^*"2018/4/27"^*"6000000000.00"^*""^*""^*""^*""^*""^*""^*""^*"1"^*"3"^*"4"^*"888801399"^*"2018/8/31 15:24:28"^*""^*""^*""^*""^*"0"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*"珠海华发综合发展有限公司"^*"中国工商银行股份有限公司珠海莲花支行"^*"2002025129100160991"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""
"12"^*"3555"^*"substruct20180831165031"^*"TZ2018080158"^*"20180831103927"^*""^*"22151"^*"GYTZ180824100083"^*"d2538fd86585b69e01658f15005001fa"^*"156"^*"2017/6/5"^*"4000000000.00"^*""^*""^*""^*""^*""^*""^*""^*"1"^*"3"^*"4"^*"001135898"^*"2018/8/31 16:50:31"^*""^*""^*""^*""^*"0"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*"太钢岚县账户"^*"中国工商银行太原太钢支行"^*"0502125119200010652"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""
"13"^*"3556"^*"substruct20180831165256"^*"TZ2018080156"^*"20180831103920"^*""^*"22151"^*"GYTZ180830100132"^*"d2538fd86585b69e01658f13570601f9"^*"156"^*"2018/3/31"^*"3000000000.00"^*""^*""^*""^*""^*""^*""^*""^*"1"^*"3"^*"4"^*"001135898"^*"2018/8/31 16:52:56"^*""^*""^*""^*""^*"0"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*"本钢账户"^*"中国工商银行股份有限公司本钢支行"^*"0706000429221039267"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""
"14"^*"3557"^*"substruct20180831165540"^*"TZ2018080155"^*"20180831103921"^*""^*"22151"^*"GYTZ180824100080"^*"d2538fd86585b69e01658f10255e01f7"^*"156"^*"2017/12/29"^*"2500000000.00"^*""^*""^*""^*""^*""^*""^*""^*"1"^*"3"^*"4"^*"001135898"^*"2018/8/31 16:55:40"^*""^*""^*""^*""^*"0"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*"天津物产集团有限公司"^*"中国工商银行天津分行营业部"^*"0302009109044636409"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""
"15"^*"3558"^*"substruct20180831165751"^*"TZ2018080155"^*"20180831103923"^*""^*"22151"^*"GYTZ180824100080"^*"d2538fd86585b69e01658f10255e01f7"^*"156"^*"2017/12/29"^*"1500000000.00"^*""^*""^*""^*""^*""^*""^*""^*"1"^*"3"^*"4"^*"001135898"^*"2018/8/31 16:57:51"^*""^*""^*""^*""^*"0"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*"天津物产集团有限公司"^*"中国工商银行天津分行营业部"^*"0302009109044636409"^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""^*""
